cueanexo	provincia	departamento	localidad	nombre	ambito	sector_de_gestion	primaria	p_lengua_debajo_basico	p_lengua_basico	p_lengua_satisfactorio	p_lengua_avanzado	lon	lat
020125200	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	INST. COLEGIO DEL LIBERTADOR	Urbano	Privado	1	0	3.567181987	23.86768992	72.56512809	-58.4684	-34.6356
020125400	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	GRAL MARTIN RODRIGUEZ	Urbano	Estatal	1	8.823529412	23.52941176	38.23529412	29.41176471	-58.4105	-34.6047
020125500	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	TOMAS MANUEL DE ANCHORENA	Urbano	Estatal	1	8.414633587	10.77474899	45.45911136	35.35150606	-58.4082	-34.5988
020125600	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	INSTITUTO NUESTRA SEÑORA DEL VALLE	Urbano	Privado	1	0	9.523809524	28.57142857	61.9047619	-58.413	-34.5994
020126100	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	PRESIDENTE MITRE	Urbano	Estatal	1	6.985824704	25.50717199	44.19828547	23.30871784	-58.4063	-34.6067
020126200	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	JUAN MARTIN DE PUEYRREDON	Urbano	Estatal	1	2.380952474	25.79365072	53.57142871	18.2539681	-58.4053	-34.6028
020126300	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	PROVINCIA DE CATAMARCA	Urbano	Estatal	1	5.555555556	33.33333333	38.88888889	22.22222222	-58.4076	-34.6003
020126400	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	DR ERNESTO E. PADILLA	Urbano	Estatal	1	6.417112376	3.208556188	29.35234708	61.02198435	-58.4455	-34.613
020126500	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	REPUBLICA DE GUATEMALA	Urbano	Estatal	1	0	0	15	85	-58.4546	-34.6176
020126600	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO SAN PEDRO NOLASCO	Urbano	Privado	1	4.017857204	7.812500043	33.03571441	55.13392835	-58.4527	-34.6112
020126800	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO REDEMTRIX CAPTIVORUM	Urbano	Privado	1	0	12.30465188	45.76771063	41.92763749	-58.4535	-34.6094
020126900	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO SANTA BRIGIDA	Urbano	Privado	1	4.687499901	6.249999867	35.46874993	53.5937503	-58.4565	-34.6129
020127000	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO ORSINO	Urbano	Privado	1	2.028397626	2.028397626	24.26604074	71.677164	-58.4545	-34.6138
020127200	Ciudad de Buenos Aires	Comuna 15	CIUDAD DE BUENOS AIRES	ANDRES FERREYRA	Urbano	Estatal	1	4.358543414	4.235294155	45.57983196	45.82633047	-58.4489	-34.6064
020127900	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	MANUEL DORREGO	Urbano	Estatal	1	23.92344482	11.96172241	20.36910463	43.74572814	-58.4763	-34.5472
020128000	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	INST.SAN ROMAN	Urbano	Privado	1	2.66725611	7.986442648	27.98231649	61.36398476	-58.4461	-34.5566
020129000	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	INSTITUTO CEFERINO NAMUNCURA	Urbano	Privado	1	0	3.923076921	21.53846159	74.53846149	-58.4811	-34.5761
020129100	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	DR. RAMON J. CARCANO	Urbano	Estatal	1	0	4.761904762	42.85714286	52.38095238	-58.4845	-34.5801
020129200	Ciudad de Buenos Aires	Comuna 15	CIUDAD DE BUENOS AIRES	PETRONILA RODRIGUEZ	Urbano	Estatal	1	0	17.4586777	19.55922879	62.98209351	-58.4821	-34.5849
020129400	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	EJERCITO DE LOS ANDES	Urbano	Estatal	1	3.555555655	15.33333348	52.88888869	28.22222217	-58.4806	-34.5778
020129600	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	ESCUELA FISHBACH	Urbano	Privado	1	0	0	20	80	-58.4716	-34.6051
020129700	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	ENS N° 04 ESTANISLAO S. ZEBALLOS DE 08	Urbano	Estatal	1	0	13.46749237	41.33126944	45.20123819	-58.4353	-34.618
020129900	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INSTITUTO MARIA ANA MOGAS	Urbano	Privado	1	2.854666872	2.854666872	25.69200185	68.59866441	-58.5146	-34.6583
020130000	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INSTITUTO SAN FELIPE NERI	Urbano	Privado	1	3.867561018	4.003139703	45.21692592	46.91237336	-58.5068	-34.6621
020130100	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	PAULA ALBARRACIN	Urbano	Estatal	1	0	27.77777778	16.66666667	55.55555556	-58.4225	-34.6299
020130200	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	EMILIO VON BEHRING	Urbano	Estatal	1	13.01264489	29.64798357	25.31613148	32.02324007	-58.5021	-34.6665
020130400	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	INST.SAN BARTOLOME	Urbano	Privado	1	3.846153846	7.692307692	42.30769231	46.15384615	-58.4154	-34.6369
020130500	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INSTITUTO MEGLY	Urbano	Privado	1	5.263157895	21.05263158	26.31578947	47.36842105	-58.508	-34.6551
020130600	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INST. MADRE DEL BUEN CONSEJO	Urbano	Privado	1	8.384043607	13.61280145	35.60964651	42.39350842	-58.5071	-34.6681
020130800	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	ROBERTO BILLINGHURST	Urbano	Estatal	1	2.339181373	18.94228346	59.54741922	19.17111594	-58.4716	-34.6523
020131000	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INSTITUTO EVANGELICO DE NUEVA CHICAGO	Urbano	Privado	1	0	12.5	50	37.5	-58.5054	-34.6578
020131200	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	RICARDO MONNER SANS	Urbano	Estatal	1	0	16.66666667	25	58.33333333	-58.4743	-34.5454
020131400	Ciudad de Buenos Aires	Comuna 14	CIUDAD DE BUENOS AIRES	ASOCIACION COMUNIDAD ISRAELITA SEFARDI ARGENTINA	Urbano	Privado	1	6.011254756	18.15955022	36.51770965	39.31148538	-58.4155	-34.5803
020131900	Ciudad de Buenos Aires	Comuna 14	CIUDAD DE BUENOS AIRES	INSTITUTO LANGE LEY	Urbano	Privado	1	0	5.324074105	10.47453701	84.20138888	-58.413	-34.5831
020132000	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	FRANCISCO J. E. DE SANTA CRUZ Y ESPEJO	Urbano	Estatal	1	10.05509636	17.18319592	44.97245182	27.7892559	-58.4652	-34.6439
020132100	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	GRAL. MANUEL SAVIO	Urbano	Estatal	1	34.72222237	17.62820513	23.82478625	23.82478625	-58.4604	-34.6434
020132200	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	DR. PEDRO GOYENA	Urbano	Estatal	1	0	15	35	50	-58.4691	-34.6434
020132300	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INST.LUJAN PORTEÑO	Urbano	Privado	1	0	10.84656084	34.52380952	54.62962964	-58.4698	-34.6419
020132600	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	DR. CARLOS VAZ FERREIRA	Urbano	Estatal	1	3.917050568	3.917050568	43.90287163	48.26302723	-58.4572	-34.6406
020132800	Ciudad de Buenos Aires	Comuna 4	CIUDAD DE BUENOS AIRES	ENS N° 05 GRAL. MARTIN MIGUEL GUEMES DE 05	Urbano	Estatal	1	8.384207503	18.38893263	34.49028334	38.73657653	-58.3802	-34.641
020133000	Ciudad de Buenos Aires	Comuna 14	CIUDAD DE BUENOS AIRES	CARLOS MARIA BIEDMA	Urbano	Estatal	1	14.85294099	14.55882372	35.58823492	35.00000038	-58.424	-34.5815
020133400	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	COLEGIO FASTA SAN VICENTE DE PAUL	Urbano	Privado	1	0	2.083333393	23.55769199	74.35897462	-58.5129	-34.594
020133500	Ciudad de Buenos Aires	Comuna 10	CIUDAD DE BUENOS AIRES	ESCUELA CRISTIANA EVANGELICA ARGENTINA	Urbano	Privado	1	0	5.318902019	29.61700775	65.06409023	-58.5258	-34.6215
020133700	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	INSTITUTO SAN RAFAEL	Urbano	Privado	1	0	4.784689299	45.26731888	49.94799182	-58.5216	-34.6159
020133900	Ciudad de Buenos Aires	Comuna 10	CIUDAD DE BUENOS AIRES	INSTITUTO FORMAR FUTURO	Urbano	Privado	1	6.25	12.5	37.5	43.75	-58.5239	-34.6182
020134000	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	RECONQUISTA	Urbano	Estatal	1	3.114186953	21.2802769	60.38062256	15.22491358	-58.4602	-34.6382
020134100	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	ESCUELA INTEGRAL PROF. JAIM WEITZMAN	Urbano	Privado	1	0	10	10	80	-58.4589	-34.6391
020134200	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	INSTITUTO SAN JOSE DE FLORES	Urbano	Privado	1	0	13.44827593	31.71866478	54.83305929	-58.4622	-34.6326
020134300	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	INGENIERO OCTAVIO SERGIO PICO	Urbano	Estatal	1	4.347826087	8.695652174	60.86956522	26.08695652	-58.4656	-34.637
020134400	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	CORONEL INGENIERO PEDRO ANTONIO CERVIÑO	Urbano	Estatal	1	8.662790666	17.26744209	48.77906956	25.29069769	-58.4635	-34.6338
020134500	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	ESCUELA TECNICA ORT 01	Urbano	Privado	1	2.497541191	13.47420451	29.14195434	54.88629996	-58.4292	-34.61
020134600	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	INSTITUTO SUDAMERICANO MODELO	Urbano	Privado	1	3.289473612	3.289473612	23.6842111	69.73684167	-58.4304	-34.6077
020134700	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	ELOY FERNANDEZ ALONSO	Urbano	Estatal	1	0	22.5274723	54.9450554	22.5274723	-58.4226	-34.6395
020135100	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	DR. JOSE MARIA RAMOS MEJIA	Urbano	Estatal	1	11.09090935	13.45454563	40.90909091	34.54545411	-58.4246	-34.614
020135300	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	PTE. DR. ARTURO UMBERTO ILLIA	Urbano	Estatal	1	10.1197073	31.00170502	33.07154019	25.80704748	-58.4513	-34.6243
020135400	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	JUAN JOSE PASO	Urbano	Estatal	1	5.691056911	8.943089431	49.59349593	35.77235772	-58.4306	-34.6388
020135500	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	TENIENTE BENJAMIN MATIENZO	Urbano	Estatal	1	5.090137638	13.38282107	32.07493877	49.45210252	-58.4404	-34.6121
020135700	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	VIRGEN GENERALA	Urbano	Estatal	1	0	10	25	65	-58.4529	-34.6193
020136400	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	ESTADO DE ISRAEL	Urbano	Estatal	1	37.4994213	20.83352623	33.33294753	8.33410493	-58.5224	-34.6136
020136500	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	RVDO. PADRE AGUSTIN P.NORES	Urbano	Estatal	1	6.895424767	16.396546	45.25985914	31.44817009	-58.5235	-34.6142
020136600	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	PROFESOR PEDRO LUIS COMI	Urbano	Estatal	1	9.411764774	21.17647095	38.23529424	31.17647004	-58.5176	-34.6141
020136700	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	RAFAEL RUIZ DE LOS LLANOS	Urbano	Estatal	1	14.07946425	18.00646781	48.12889809	19.78516985	-58.5147	-34.6078
020136800	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	BARTOLINA SISA	Urbano	Estatal	1	8.823530173	17.64706035	52.02205738	21.5073521	-58.5239	-34.6064
020137300	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO GUILLERMO RAWSON	Urbano	Privado	1	0	0	25	75	-58.4313	-34.6159
020137400	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	PRIMERA JUNTA	Urbano	Estatal	1	6.178026727	5.555555593	31.75504127	56.51137641	-58.4335	-34.6156
020137500	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	GRAL. JOSE GERVASIO DE ARTIGAS	Urbano	Estatal	1	9.523809524	19.04761905	28.57142857	42.85714286	-58.4362	-34.6128
020139100	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO SANTA MARIA	Urbano	Privado	1	1.935483829	4.994797187	36.00416225	57.06555673	-58.4289	-34.6233
020139200	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	REINO DE THAILANDIA N8 DE13	Urbano	Estatal	1	9.578650681	33.94671113	43.62576358	12.84887462	-58.4757	-34.6591
020139400	Ciudad de Buenos Aires	Comuna 8	CIUDAD DE BUENOS AIRES	SANTA MARIA DE LOS BUENOS AIRES	Urbano	Estatal	1	9.615384615	29.48717949	41.66666667	19.23076923	-58.4856	-34.6668
020139500	Ciudad de Buenos Aires	Comuna 8	CIUDAD DE BUENOS AIRES	REPUBLICA ARGENTINA	Urbano	Estatal	1	9.708653296	22.50105646	46.30736215	21.4829281	-58.4721	-34.6655
020139700	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INSTITUTO CALASANCIO DIVINA PASTORA	Urbano	Privado	1	2.073732778	14.86175072	40.38018391	42.68433259	-58.5047	-34.6517
020139800	Ciudad de Buenos Aires	Comuna 15	CIUDAD DE BUENOS AIRES	DR. ROMULO S. NAON	Urbano	Estatal	1	12.11080599	7.738094938	24.22161198	55.9294871	-58.4391	-34.601
020139900	Ciudad de Buenos Aires	Comuna 15	CIUDAD DE BUENOS AIRES	TOMASA DE LA QUINTANA DE ESCALADA	Urbano	Estatal	1	8.961592798	2.987197599	56.44639847	31.60481113	-58.4402	-34.5988
020140100	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	REPUBLICA DE PANAMA	Urbano	Estatal	1	5.555555332	19.77124151	48.69281063	25.98039253	-58.5046	-34.5939
020140200	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	GENERAL BELGRANO	Urbano	Estatal	1	6.534090942	15.15151525	44.79166658	33.52272723	-58.4275	-34.6094
020140300	Ciudad de Buenos Aires	Comuna 15	CIUDAD DE BUENOS AIRES	INSTITUTO SARMIENTO	Urbano	Privado	1	5.555555556	11.11111111	11.11111111	72.22222222	-58.437	-34.6024
020140400	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO PRIVADO DIVINO ROSTRO	Urbano	Privado	1	1.82849938	12.25440345	30.13057808	55.78651909	-58.4386	-34.6055
020140800	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	INSTITUTO PRIVADO COMPLEJO EDUCATIVO NUEVO SOL	Urbano	Privado	1	0	5.882352941	23.52941176	70.58823529	-58.4361	-34.6154
020143100	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	COLEGIO SANTA CATALINA DE BELGRANO	Urbano	Privado	1	1.742424206	3.333333371	24.16666677	70.75757565	-58.4606	-34.5717
020143300	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	REPUBLICA DEL BRASIL	Urbano	Estatal	1	5.541872044	14.79727185	42.59189087	37.06896523	-58.503	-34.6499
020143400	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	ALMAFUERTE	Urbano	Estatal	1	2.631578997	27.19298234	26.49122807	43.6842106	-58.4145	-34.6341
020143500	Ciudad de Buenos Aires	Comuna 10	CIUDAD DE BUENOS AIRES	MARTIN FIERRO	Urbano	Estatal	1	9.523809524	14.28571429	38.0952381	38.0952381	-58.5139	-34.6234
020143600	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	ARQ MARIO JOSE BUSCHIAZZO	Urbano	Estatal	1	4.166666873	14.58333282	54.16666687	27.08333344	-58.448	-34.614
020144200	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	ORG. DE LOS ESTADOS AMERICANOS	Urbano	Estatal	1	12.26379441	27.20143613	31.03741497	29.49735449	-58.4401	-34.6283
020144900	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	DR MANUEL MONTES DE OCA	Urbano	Estatal	1	0	0	26.31578947	73.68421053	-58.4471	-34.6268
020146800	Ciudad de Buenos Aires	Comuna 14	CIUDAD DE BUENOS AIRES	CNEL. GENARO BERON DE ASTRADA	Urbano	Estatal	1	0	6.339160802	27.54195794	66.11888126	-58.42	-34.5927
020147200	Ciudad de Buenos Aires	Comuna 14	CIUDAD DE BUENOS AIRES	INSTITUTO GONZALEZ PECOTCHE	Urbano	Privado	1	0	3.030302963	30.30303037	66.66666667	-58.4117	-34.5907
020147300	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	INSTITUTO CARLOS STEEB	Urbano	Privado	1	1.832298101	6.743908359	25.60439578	65.81939776	-58.4832	-34.6151
020147400	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	INSTITUTO SANTA RITA	Urbano	Privado	1	0	9.707916969	38.87032568	51.42175735	-58.4875	-34.6154
020147600	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	INSTITUTO MONSEÑOR ANEIROS DE SAN JOSE	Urbano	Privado	1	0	7.692307692	38.46153846	53.84615385	-58.4682	-34.6216
020147900	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	INSTITUTO DR. JOSE INGENIEROS	Urbano	Privado	1	43.23308243	18.32706774	18.32706774	20.11278208	-58.4586	-34.5453
020148000	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	ESCUELA ITALIANA CRISTOFORO COLOMBO	Urbano	Privado	1	0	4.214559422	12.64367826	83.14176231	-58.4411	-34.5506
020148200	Ciudad de Buenos Aires	Comuna 4	CIUDAD DE BUENOS AIRES	INSTITUTO SANTA MARIA DEL ROSARIO	Urbano	Privado	1	2.941176471	0	41.17647059	55.88235294	-58.3784	-34.6362
020148300	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INST. DR DALMACIO VELEZ SARSFIELD	Urbano	Privado	1	7.173382169	6.166056093	37.54465703	49.11590471	-58.5213	-34.6345
020148500	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	INST. NTRA. SRA. DE LOS REMEDIOS	Urbano	Privado	1	1.433251416	12.40786244	57.39148249	28.76740365	-58.4787	-34.6502
020148600	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	PROFESOR FELIPE BOERO	Urbano	Estatal	1	11.08509358	15.01428257	36.95031193	36.95031193	-58.5011	-34.6734
020148900	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	COLEGIO ARGENTINO ARABE OMAR BIN AL-JATTAB	Urbano	Privado	1	0	0	43.75	56.25	-58.408	-34.6234
020149000	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	LA ESCUELA DEL ARBOL	Urbano	Privado	1	0	0	11.11111111	88.88888889	-58.4511	-34.5745
020149700	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	DR. JUAN BALESTRA	Urbano	Estatal	1	7.833537173	15.78947368	21.05263158	55.32435756	-58.4567	-34.5572
020149800	Ciudad de Buenos Aires	Comuna 4	CIUDAD DE BUENOS AIRES	JUAN ENRIQUE PESTALOZZI	Urbano	Estatal	1	4.761904762	4.761904762	42.85714286	47.61904762	-58.3928	-34.6349
020149900	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	INST. NTRA. SRA. DEL SAGRADO CORAZON	Urbano	Privado	1	2.079999945	8.523636379	31.70909067	57.687273	-58.4637	-34.5624
020150000	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	CARLOS PELLEGRINI	Urbano	Estatal	1	9.625559591	24.19617422	41.06634095	25.11192524	-58.3916	-34.6245
020150400	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	INST. SAN FCO.DE ASIS	Urbano	Privado	1	0	3.676470539	31.53114176	64.7923877	-58.4698	-34.5497
020150500	Ciudad de Buenos Aires	Comuna 9	CIUDAD DE BUENOS AIRES	SGTO. JUAN BAUTISTA CABRAL	Urbano	Estatal	1	5.544871759	11.08974352	44.45512824	38.91025648	-58.4877	-34.649
020150600	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	INST. SANTA ANA Y SAN JOAQUIN	Urbano	Privado	1	3.268070311	15.95172494	29.2830906	51.49711415	-58.4486	-34.5545
020150800	Ciudad de Buenos Aires	Comuna 2	CIUDAD DE BUENOS AIRES	INSTITUTO DE LA NIÑEZ ALETHEIA	Urbano	Privado	1	9.523809524	7.142857143	30.95238095	52.38095238	-58.4105	-34.5947
020150900	Ciudad de Buenos Aires	Comuna 10	CIUDAD DE BUENOS AIRES	ANDRES BELLO	Urbano	Estatal	1	6.181817977	29.03896244	47.84415473	16.93506485	-58.4868	-34.6222
020151000	Ciudad de Buenos Aires	Comuna 10	CIUDAD DE BUENOS AIRES	CNEL. DE MARINA LEONARDO ROSALES	Urbano	Estatal	1	11.51019294	13.80780863	29.59102028	45.09097815	-58.4922	-34.6215
020151600	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	PROVINCIA DE SANTA FE	Urbano	Estatal	1	2.458798569	14.26526022	31.17961924	52.09632197	-58.4768	-34.5414
020151800	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	INSTITUTO SAN CRISTOBAL	Urbano	Privado	1	7.142857143	3.571428571	46.42857143	42.85714286	-58.4022	-34.6244
020151900	Ciudad de Buenos Aires	Comuna 7	CIUDAD DE BUENOS AIRES	INSTITUTO SUSINI	Urbano	Privado	1	0	3.846153846	19.23076923	76.92307692	-58.456	-34.6296
020152000	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	INSTITUTO RIVER PLATE	Urbano	Privado	1	3.694581298	11.25508677	30.75605055	54.29428138	-58.4494	-34.5464
020152100	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	DR RICARDO ROJAS	Urbano	Estatal	1	0	20	30	50	-58.5075	-34.591
020152300	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	JUAN BAUTISTA ALBERDI	Urbano	Estatal	1	43.37484888	56.62515112	0	0	-58.4589	-34.5641
020152600	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	FLORENCIO BALCARCE	Urbano	Estatal	1	4.124649725	25.53688113	41.04419557	29.29427358	-58.4224	-34.6012
020153000	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	INSTITUTO MORULI	Urbano	Privado	1	0	2.469635621	21.20721378	76.3231506	-58.4724	-34.5605
020153200	Ciudad de Buenos Aires	Comuna 4	CIUDAD DE BUENOS AIRES	PROVINCIA DE LA RIOJA	Urbano	Estatal	1	5.555555556	0	33.33333333	61.11111111	-58.3683	-34.6339
020153300	Ciudad de Buenos Aires	Comuna 8	CIUDAD DE BUENOS AIRES	RUFINO LURO CAMBACERES	Urbano	Estatal	1	9.245516317	37.61595504	35.14223944	17.99628921	-58.4933	-34.6763
020153400	Ciudad de Buenos Aires	Comuna 8	CIUDAD DE BUENOS AIRES	INSTITUTO CRISTO OBRERO	Urbano	Privado	1	9.898217918	9.990338091	36.60469225	43.50675174	-58.4383	-34.663
020153500	Ciudad de Buenos Aires	Comuna 8	CIUDAD DE BUENOS AIRES	INSTITUTO SAN JOSE	Urbano	Privado	1	25.56834284	31.92668358	21.2631431	21.24183048	-58.4411	-34.6635
020153600	Ciudad de Buenos Aires	Comuna 8	CIUDAD DE BUENOS AIRES	DR. JOSE BENJAMIN ZUBIAUR	Urbano	Estatal	1	6.963249633	13.19578751	44.56264785	35.27831501	-58.4281	-34.6608
020153800	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	INSTITUTO SAN JOSE	Urbano	Privado	1	0	12.53071316	41.03194083	46.43734601	-58.5102	-34.5922
020153900	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	REPUBLICA BOLIVARIANA DE VENEZUELA	Urbano	Estatal	1	0	25	31.25	43.75	-58.5119	-34.5861
020154000	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	ANTONIO SCHETTINO	Urbano	Estatal	1	3.238122257	21.52000465	31.06319979	44.17867331	-58.4343	-34.624
020154100	Ciudad de Buenos Aires	Comuna 12	CIUDAD DE BUENOS AIRES	MANUEL ACEVEDO	Urbano	Estatal	1	6.382979208	8.510638943	27.77155706	57.33482479	-58.4786	-34.5645
020154800	Ciudad de Buenos Aires	Comuna 11	CIUDAD DE BUENOS AIRES	BENITO JUAREZ	Urbano	Estatal	1	0	14.60916433	36.25958937	49.13124631	-58.5099	-34.6145
020155500	Ciudad de Buenos Aires	Comuna 5	CIUDAD DE BUENOS AIRES	PROVINCIA DE ENTRE RIOS	Urbano	Estatal	1	7.368420649	20.1503764	43.98496313	28.49623982	-58.4164	-34.6366
020155900	Ciudad de Buenos Aires	Comuna 6	CIUDAD DE BUENOS AIRES	ESC.HOGAR DR.MIGUEL V.LOUREYRO	Urbano	Privado	1	0	9.090909091	40.90909091	50	-58.4505	-34.6253
020156300	Ciudad de Buenos Aires	Comuna 13	CIUDAD DE BUENOS AIRES	INSTITUTO BELGRANO UNO	Urbano	Privado	1	5.263157895	0	36.84210526	57.89473684	-58.456	-34.551
020156500	Ciudad de Buenos Aires	Comuna 3	CIUDAD DE BUENOS AIRES	RUFINO SANCHEZ	Urbano	Estatal	1	14.42255104	23.83689041	41.95402254	19.78653601	-58.4075	-34.6203
